times,counts
0.5,173.0
0.5,0.0
0.5,66.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,56.0
0.5,104.0
0.5,0.0
0.5,92.0
0.5,0.0
0.5,17.0
0.5,0.0
0.5,96.0
0.5,0.0
0.5,17.0
0.5,120.0
0.5,86.0
0.5,61.0
0.5,138.0
0.5,157.0
0.5,129.0
0.5,0.0
0.5,0.0
0.5,80.0
0.5,122.0
0.5,187.0
0.5,0.0
0.5,203.0
0.5,0.0
0.5,0.0
0.5,200.0
0.5,34.0
0.5,87.0
0.5,0.0
0.5,30.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,129.0
0.5,197.0
0.5,80.0
0.5,123.0
0.5,0.0
0.5,60.0
0.5,0.0
0.5,181.0
0.5,0.0
0.5,190.0
0.5,77.0
0.5,55.0
0.5,86.0
0.5,0.0
0.5,68.0
0.5,119.0
0.5,140.0
0.5,80.0
0.5,0.0
0.5,0.0
0.5,110.0
0.5,58.0
0.5,0.0
0.5,155.0
0.5,0.0
0.5,203.0
0.5,0.0
0.5,153.0
0.5,139.0
0.5,144.0
0.5,184.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,54.0
0.5,136.0
0.5,0.0
0.5,52.0
0.5,50.0
0.5,0.0
0.5,214.0
0.5,35.0
0.5,171.0
0.5,0.0
0.5,95.0
0.5,90.0
0.5,26.0
0.5,138.0
0.5,0.0
0.5,152.0
0.5,0.0
0.5,0.0
0.5,71.0
0.5,22.0
0.5,151.0
0.5,0.0
0.5,13.0
0.5,155.0
0.5,149.0
0.5,0.0
0.5,130.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,19.0
0.5,185.0
0.5,57.0
0.5,0.0
0.5,0.0
0.5,172.0
0.5,0.0
0.5,24.0
0.5,188.0
0.5,92.0
0.5,0.0
0.5,25.0
0.5,33.0
0.5,194.0
0.5,87.0
0.5,0.0
0.5,106.0
0.5,113.0
0.5,46.0
0.5,47.0
0.5,70.0
0.5,0.0
0.5,213.0
0.5,0.0
0.5,35.0
0.5,152.0
0.5,156.0
0.5,0.0
0.5,67.0
0.5,188.0
0.5,8.0
0.5,119.0
0.5,0.0
0.5,0.0
0.5,83.0
0.5,0.0
0.5,113.0
0.5,0.0
0.5,15.0
0.5,0.0
0.5,0.0
0.5,113.0
0.5,0.0
0.5,150.0
0.5,155.0
0.5,0.0
0.5,130.0
0.5,0.0
0.5,0.0
0.5,173.0
0.5,79.0
0.5,171.0
0.5,0.0
0.5,77.0
0.5,189.0
0.5,29.0
0.5,162.0
0.5,121.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,101.0
0.5,0.0
0.5,200.0
0.5,149.0
0.5,0.0
0.5,0.0
0.5,178.0
0.5,0.0
0.5,105.0
0.5,83.0
0.5,193.0
0.5,113.0
0.5,0.0
0.5,169.0
0.5,139.0
0.5,9.0
0.5,171.0
0.5,0.0
0.5,162.0
0.5,48.0
0.5,0.0
0.5,0.0
0.5,168.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,174.0
0.5,0.0
0.5,173.0
0.5,26.0
0.5,0.0
0.5,95.0
0.5,74.0
0.5,153.0
0.5,138.0
0.5,0.0
0.5,79.0
0.5,0.0
0.5,135.0
0.5,0.0
0.5,0.0
0.5,38.0
0.5,164.0
0.5,132.0
0.5,100.0
0.5,105.0
0.5,116.0
0.5,0.0
0.5,168.0
0.5,115.0
0.5,102.0
0.5,0.0
0.5,32.0
0.5,79.0
0.5,115.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,174.0
0.5,0.0
0.5,0.0
0.5,105.0
0.5,168.0
0.5,111.0
0.5,0.0
0.5,158.0
0.5,154.0
0.5,0.0
0.5,22.0
0.5,194.0
0.5,0.0
0.5,0.0
0.5,68.0
0.5,27.0
0.5,169.0
0.5,164.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,184.0
0.5,148.0
0.5,196.0
0.5,0.0
0.5,76.0
0.5,110.0
0.5,139.0
0.5,83.0
0.5,65.0
0.5,30.0
0.5,0.0
0.5,0.0
0.5,105.0
0.5,0.0
0.5,65.0
0.5,141.0
0.5,176.0
0.5,197.0
0.5,40.0
0.5,50.0
0.5,102.0
0.5,0.0
0.5,0.0
0.5,161.0
0.5,0.0
0.5,50.0
0.5,129.0
0.5,210.0
0.5,90.0
0.5,0.0
0.5,0.0
0.5,95.0
0.5,0.0
0.5,157.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,169.0
0.5,62.0
0.5,0.0
0.5,0.0
0.5,109.0
0.5,127.0
0.5,158.0
0.5,140.0
0.5,105.0
0.5,191.0
0.5,0.0
0.5,164.0
1.0,45.0
1.0,38.0
1.0,142.0
1.0,68.0
1.0,218.0
1.0,146.0
1.0,180.0
1.0,204.0
1.0,24.0
1.0,85.0
1.0,27.0
1.0,280.0
1.0,73.0
1.0,105.0
1.0,170.0
1.0,0.0
1.0,10.0
1.0,178.0
1.0,321.0
1.0,258.0
1.0,0.0
1.0,265.0
1.0,200.0
1.0,0.0
1.0,204.0
1.0,152.0
1.0,265.0
1.0,232.0
1.0,270.0
1.0,89.0
1.0,282.0
1.0,295.0
1.0,0.0
1.0,227.0
1.0,207.0
1.0,0.0
1.0,87.0
1.0,267.0
1.0,172.0
1.0,124.0
1.0,6.0
1.0,291.0
1.0,38.0
1.0,194.0
1.0,294.0
1.0,121.0
1.0,238.0
1.0,157.0
1.0,0.0
1.0,241.0
1.0,0.0
1.0,156.0
1.0,111.0
1.0,290.0
1.0,261.0
1.0,197.0
1.0,78.0
1.0,234.0
1.0,111.0
1.0,0.0
1.0,183.0
1.0,0.0
1.0,210.0
1.0,179.0
1.0,193.0
1.0,194.0
1.0,115.0
1.0,310.0
1.0,0.0
1.0,0.0
1.0,6.0
1.0,36.0
1.0,248.0
1.0,68.0
1.0,223.0
1.0,233.0
1.0,218.0
1.0,266.0
1.0,204.0
1.0,0.0
1.0,227.0
1.0,263.0
1.0,44.0
1.0,129.0
1.0,116.0
1.0,234.0
1.0,211.0
1.0,149.0
1.0,236.0
1.0,188.0
1.0,290.0
1.0,216.0
1.0,7.0
1.0,135.0
1.0,161.0
1.0,84.0
1.0,0.0
1.0,247.0
1.0,285.0
1.0,94.0
1.0,306.0
1.0,0.0
1.0,300.0
1.0,184.0
1.0,80.0
1.0,299.0
1.0,281.0
1.0,234.0
1.0,21.0
1.0,71.0
1.0,246.0
1.0,53.0
1.0,47.0
1.0,69.0
1.0,0.0
1.0,0.0
1.0,102.0
1.0,0.0
1.0,223.0
1.0,281.0
1.0,296.0
1.0,102.0
1.0,220.0
1.0,116.0
1.0,286.0
1.0,0.0
1.0,171.0
1.0,9.0
1.0,172.0
1.0,292.0
1.0,80.0
1.0,0.0
1.0,275.0
1.0,0.0
1.0,244.0
1.0,6.0
1.0,161.0
1.0,0.0
1.0,234.0
1.0,101.0
1.0,0.0
1.0,0.0
1.0,24.0
1.0,124.0
1.0,299.0
1.0,121.0
1.0,104.0
1.0,11.0
1.0,255.0
1.0,90.0
1.0,208.0
1.0,87.0
1.0,48.0
1.0,0.0
1.0,193.0
1.0,205.0
1.0,259.0
1.0,299.0
1.0,93.0
1.0,3.0
1.0,202.0
1.0,323.0
1.0,129.0
1.0,63.0
1.0,0.0
1.0,287.0
1.0,92.0
1.0,236.0
1.0,78.0
1.0,330.0
1.0,6.0
1.0,204.0
1.0,169.0
1.0,68.0
1.0,212.0
1.0,130.0
1.0,0.0
1.0,163.0
1.0,27.0
1.0,261.0
1.0,284.0
1.0,0.0
1.0,246.0
1.0,221.0
1.0,173.0
1.0,115.0
1.0,294.0
1.0,136.0
1.0,57.0
1.0,82.0
1.0,168.0
1.0,310.0
1.0,273.0
1.0,278.0
1.0,247.0
1.0,270.0
1.0,273.0
1.0,177.0
1.0,150.0
1.0,191.0
1.0,220.0
1.0,320.0
1.0,120.0
1.0,0.0
1.0,239.0
1.0,27.0
1.0,242.0
1.0,235.0
1.0,319.0
1.0,186.0
1.0,229.0
1.0,52.0
1.0,0.0
1.0,268.0
1.0,87.0
1.0,140.0
1.0,248.0
1.0,78.0
1.0,311.0
1.0,98.0
1.0,45.0
1.0,276.0
1.0,312.0
1.0,247.0
1.0,306.0
1.0,178.0
1.0,161.0
1.0,40.0
1.0,215.0
1.0,294.0
1.0,0.0
1.0,92.0
1.0,284.0
1.0,85.0
1.0,173.0
1.0,152.0
1.0,0.0
1.0,98.0
1.0,260.0
1.0,281.0
1.0,248.0
1.0,72.0
1.0,65.0
1.0,184.0
1.0,204.0
1.0,0.0
1.0,233.0
1.0,313.0
1.0,277.0
1.0,24.0
